gene	A1	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A24	A3	A4	A5	A6	A7	A8	A9	effect.size	p.value	q.value	Mean	CV2	TechNoise	BioVar	NRT21	cluster_6_pearson	cluster_6_pearson_color
AT1G65390	0.6022796376202939	-0.580681624483871	-1.5018320542071637	0.5344633234173052	-0.13719431371673846	0.25987511383693457	-0.3508256200797402	-1.0463639369401403	-0.698423544065213	-0.3020472172252375	-0.37313565621944494	2.2378534997478865	-0.340592663236112	-1.5289954930043692	-0.6083282103691221	0.14669233821765834	-0.3570803668894397	-0.19164405796403322	1.673149648458305	0.40608114378284504	2.5137984270875924	-0.4286969259282285	-0.3169145383646398	0.3885630905246731	0.12051615760865242	9.43689570931383e-15	8.0031582038328e-13	12.489655420310942	0.13719844174504864	0.016682284136396216	3.0398753548900217	NA	6	#FDB462
AT1G65500	-0.36409091247586123	0.5048864413345643	-1.179299063279558	0.9922299614953771	-1.1109178898173522	0.14479019425524456	1.3624249568634088	-0.5758436831117156	-1.2303350072256634	0.22367643318898353	0.5945425303704026	1.4036623489161166	-1.272029436373625	-0.6161591669369526	-0.11172445116124113	-0.703430629475318	-0.48442659590651427	-0.3720237966066468	1.1810726798474391	-0.08830290123618155	2.762689708262194	0.034504650728797936	-0.9906150544963644	-0.10528131715953261	0.16144239174976174	1.1324274851176597e-14	9.555285855485223e-13	5.862775303648426	0.18820725628652443	0.02676486453676268	2.8139099959398037	NA	3	#BEBADA
AT1G65610	-0.28414702756689636	0.7482688352437951	2.378799807298437	1.535803461086281	0.4444696556788819	-0.32060508837212603	-0.8622409995449688	1.5263612229934846	0.361967838325813	-0.6257451111405369	-0.46128553423991236	-0.28980909554724726	0.05059992385363099	0.5151298831622844	0.002013197585122053	-0.22823836486501844	-0.7170191262304878	0.6645037013638689	-2.007644147187798	-0.2835646312336394	-1.9098908431326245	0.2075071363927447	0.47467828716086174	-0.9199129810839626	0.019261350150928676	0.10970372686505825	0.9999999999999509	16.119694010833584	0.03393491024389103	0.014673560092962355	1.2095512577325422	NA	1	#8DD3C7
AT1G65800	-0.6220918118878819	0.4186705806380779	-0.7086725790565498	0.14627836426405852	0.9461777177895435	-0.3200600223182056	-1.4850975020927326	-0.7260368101998637	-0.23064503879260792	1.1656189973844733	-0.7663025150569789	0.20836728311798955	-0.05364039534150975	1.4198924427138635	2.1096062115376504	-0.4038021941294621	-1.0667728952425313	2.335551333021722	-0.3831763218502599	0.4324212315414851	-0.5453709161923033	0.031680224568081616	-0.46456583077372027	-1.4380295536423329	0.03690477434246307	5.178174533383428e-4	0.014066953159225518	31.39383426328026	0.048215760010155026	0.01131098566769195	2.0917801341568234	NA	2	#FFFFB3
AT1G65845	-0.006359982936207458	0.9276219578955093	-2.338304762043787	0.3448294303494913	-0.24054016669573322	0.6124759025699491	1.2141779654474825	-0.9486432860636683	0.24756491669751146	0.3033718963293951	-0.4200709991842523	1.3210422334344758	-0.8032551239821264	-1.9846605776178128	-0.8828723577728954	-0.621613237556294	0.2731496683149643	0.6287725002030731	0.05041934393685131	0.38233162885546446	1.8106989955245039	-0.48759509729734896	-0.584346843186603	1.201805994778051	0.023999501823947382	0.023541706446995825	0.40547555629892706	35.9038040829751	0.034864723385501104	0.01086522156155372	1.6820504414344035	NA	3	#BEBADA
AT1G65860	-0.4677886454991659	0.19530257558284062	0.950081143663641	2.651403030011055	0.1517531496712341	-0.2879132271947131	-1.062002555587829	0.48524892365388095	0.7439023318712816	0.9918504452208128	-0.5511769870906731	-0.5549257913092261	-1.1217022403925279	0.5643886424703329	-1.8281780016091258	-1.4534131577890343	-0.24105349227094375	-0.8901549457376784	-0.10239543745432862	0.6039853297758223	1.3925216276235706	-0.8640077050071698	0.2819173433718888	0.41235764402605063	0.06226475064888403	8.703379625885077e-7	3.7188583992240915e-5	15.417590589939543	0.07725304504003315	0.014988294391149118	2.365755580426174	NA	1	#8DD3C7
AT1G65970	-0.43688746724399474	-0.1164190552839433	-1.1773196903085474	-0.027814703607962163	-0.2086355935951469	-0.7779509363776053	2.8283589459627523	-0.9331548465668257	-0.32189012740380984	0.14095428953624287	-0.6559387290743627	0.3465059839593783	-1.2321205802867947	0.013991991729073889	-1.2876024599115843	0.8162390023720089	-0.4666219449767155	-0.2953786371046123	-0.03758759744224441	1.9259560376999239	-0.15716716316219995	0.1065761603350327	0.13651771911695768	1.817389401634974	0.01204139439221297	0.34153324078546754	0.9999999999999509	35.41042906319274	0.022949849592434013	0.010908455200221042	1.0730378895936765	NA	3	#BEBADA
AT1G66100	-0.08514062161523192	-0.3417657879706218	3.7555896333434062	1.5085492221270298	-0.6033041026311253	-0.0740272229303044	-0.494942597726665	-0.6004336085444004	0.02845024551511676	0.7669906475717279	-0.6699952930820804	0.12605607962557894	-0.8445965630806185	0.3238180188238534	-0.15031210282299942	0.5507369586615178	-0.26502040231529117	-0.7542344626411508	-1.1233073437535157	0.28512264703850737	-1.1150825916080112	-0.16964982345634586	0.1562972702914388	-0.20979819881981843	0.1546553400419944	0	0	19.785465181989256	0.16804840309609426	0.013393063054099857	3.6493189789030884	NA	1	#8DD3C7
AT1G66230	-1.4605446756494032	-0.25985687460173806	-0.015026966911687954	0.6129634519530233	-0.6211284472685258	0.40129795322977563	1.4319686741506448	0.2621462465202767	0.528209954063615	1.7738016666143492	1.23841608550666	-1.4114646265701738	-0.07607672409929969	0.1918504893069902	0.573038393684833	1.967267841471814	0.41614143577149215	-1.574650209428327	-1.5585165092706499	-0.14333241924220652	-0.7514196007960353	-0.7591970259127179	-0.5019492426266504	-0.2639388698960642	0.11142105280661556	1.901545587656983e-11	1.2266070321615914e-9	8.729914157314624	0.13194495173603896	0.020523898929423395	2.68455942248432	NA	4	#FB8072
AT1G66470	-0.5810291083211013	1.3875500208053926	2.4414538526227374	0.9126627518012063	0.16378210966530218	-0.6597785168505068	-0.3603032833481759	0.1516726970322157	0.7868072797298205	-1.0999321908593827	-0.4172503633220287	-0.9374839630026602	0.6662738734203769	0.37875692833638946	0.062473354818165315	-0.32353767255359334	-1.0137125661638424	-0.11987517855507915	-0.6056289029931272	-1.503613232753712	-0.09974608945168457	-0.06759041911371552	2.109490803255585	-1.271442184198587	0.03159174960741782	0.019380052693938832	0.34666224877691226	8.593778027157851	0.05231780870127779	0.020726059093859973	1.3358562909401197	NA	1	#8DD3C7
AT1G66880	-0.13422409056331203	1.4020932832612654	-1.2530619061334518	-0.7458108128796365	0.5444279247977064	-0.25882284940866623	-1.2480276116598066	-0.46584939400421593	-0.17440691031380437	0.0806914614854719	0.3899708222758911	-0.16647074902967737	-0.8283204719714797	1.5900696281733515	2.560826640118412	-0.8516400731215925	-0.92381238027306245	1.5251937162874563	0.7722568320888942	0.029017012779487476	-0.2063661922937918	-0.012456229761836616	-0.14290441024046652	-1.4823732396131364	0.03446520509279086	0.0014458520370873584	0.03568072375719128	26.569786307693747	0.04642050166265251	0.011955296569861659	1.9571121950524928	NA	2	#FFFFB3
AT1G66920	0.5139851813125075	-0.24394628336434673	-1.3804481640994926	-0.012054192174214577	-0.33509541900161605	0.9477412718133601	0.7260640716586948	-0.49610028886992497	-0.7209120293350674	-0.5387023703306426	0.7428280684771557	1.3984942146663293	-1.8147947456289033	0.9598758450371827	-0.19051966316856953	-0.6832466091228718	0.019945810702070178	0.23160315792713967	1.1292639445723454	-0.332819389922411	2.5635896748428073	-0.8426785501051492	-1.4847140854210161	-0.15735945046536787	0.0869323462954836	9.080735052791056e-10	5.057061350899339e-8	12.628656319483387	0.10351644969330746	0.01658410339782386	2.641987121586718	NA	6	#FDB462
AT1G66930	-0.2514410227835585	0.282577965808629	-0.02368605102936487	-1.8961931314772178	-0.32595342949449446	0.42383752772710376	0.5403836851132031	-0.9283900017506502	-0.37495373262840975	0.382848446485756	-0.82337922236768335	1.3158477950888923	-1.649822571162993	-0.9522038810011143	-0.22846447381231683	0.4508456841216763	-0.21007547592377332	-0.5385602170703773	2.3647765005795054	-0.5626619114759644	1.925606606037972	0.06721966875946767	-0.11579028814276046	1.127631530398485	0.01951584225708092	0.09728392154526189	0.9999999999999509	18.645799410179613	0.03325307016493526	0.013737227907854341	1.2753966407315973	NA	6	#FDB462
AT1G66940	0.5847786348988759	0.5478419894865928	-0.1244206337152263	-2.0509140097587855	0.12317455251177713	-0.635212388318765	-0.4059427792745801	-1.6111177516358386	-0.7151904323367748	-0.7078930500823477	-0.21027641292253746	-0.18539969692976027	-1.6069729221622417	-0.12570493202300695	0.8548863421108357	0.7374047632167487	0.12262791049098279	0.5845490643189247	2.2522254536082755	0.2191517905855363	1.5879678670570374	0.19264003893667123	-0.661083305156789	1.2328799070944052	0.014178452038602978	0.23586865837868143	0.9999999999999509	33.921540358441284	0.02522500027148492	0.011046548232881941	1.1912586505596912	NA	2	#FFFFB3
AT1G66970	-0.4179836343897724	1.0663651384503117	-1.2807803328540293	-1.1424269634731483	1.3788984093356884	-0.6523074803871846	-1.0523020920130328	0.12260168792624022	-0.20945348887918588	0.6504612422789485	-0.318196097703096	-0.6724945674628243	-0.1892361593680244	0.9128995180932142	2.4928089920791656	-0.6387991619961574	-0.5204614578416213	1.731313166870899	0.6896089928971064	-0.2184846451085218	-1.3532079516508173	0.5168903184372396	0.047337874863951	-0.9430513081053477	0.11303508159956346	0	0	96.08735520461241	0.12195679042571224	0.008921708826148778	3.772906213604325	NA	2	#FFFFB3
AT1G67120	0.6395991204099297	0.15241767512292706	-0.4122104629976505	2.081213297535569	-0.6841630234049222	0.7891059420626095	-3.117170512641731	0.9572404675621069	-0.14159983379073982	0.8158342935555049	0.43122795938916997	0.38987475443979436	0.25002314968275424	-0.01712253310558058	0.4460768497760278	0.2735072002118068	0.3294088881726264	-0.6523392757087261	0.5718279937584319	-0.22173927384429015	0.12437882520784321	-0.5400927152703942	-0.6301280505664472	-1.8351707355566076	0.012110451709847729	0.3286414810197267	0.9999999999999509	70.77491557975173	0.021446832516787796	0.009336380806940067	1.199829280617121	NA	5	#80B1D3
AT1G67750	0.5363480884734276	0.07616851131682947	1.7847712783110958	-1.402332008637618	1.1895358640203328	-1.1762185869983528	-1.6362371343866673	0.5596773954017515	0.2598622228104292	0.47511115978034035	-0.2377332596741233	-0.8062949070411577	0.616087845251883	-0.6518190959003128	-0.33627353024093454	-0.8490620052082164	0.8573054209439411	1.1674932163368312	-1.3472558330175373	0.35254450437200763	-0.9601775249932206	1.5493811209393669	0.9295435302577464	-0.950426272117846	0.021446992693949916	0.05737337971375556	0.8164825908940035	23.139573727567225	0.03402386478935417	0.012576872095404257	1.4357738624426144	NA	1	#8DD3C7
AT1G67810	-1.4819759409038626	0.4048180408609965	-0.6726962279409874	-1.4926704695306685	-0.24742464849341098	1.0228783499361498	-0.22173307628418207	-0.09621830720414497	-1.3368805411142648	-0.7618930501099971	0.6426475394507967	0.35862520139682114	-1.0441220133126718	-1.3044707075173407	0.18344187591199831	0.8480409423610996	-0.8245918924704649	0.7042468395409777	0.7461140826185523	1.4267757371044287	-0.3288063557861435	1.5652865423306035	2.001159296419072	-0.09055121726336354	0.031218431114851446	0.00520505122982573	0.11235244301899026	20.981441003716498	0.04429052958907835	0.013072098474226905	1.7605074911743372	NA	6	#FDB462
AT1G67860	0.3820199164927356	0.004851873080806131	1.6612274894190733	-1.3303225466739765	-0.6789495746414939	-0.3746283048729722	0.7518747628148789	0.3017644274331332	-0.4496901537652296	1.191785179300859	0.12488336975606044	-0.6602428698033548	1.5887062541898453	-0.005975350770374976	-0.32148067798915847	0.11045269692093639	0.09405227031476128	0.22429071690933217	-2.4025217509355614	1.0894062660521224	0.28867387131583266	0.43796991030843385	-2.2394988451107856	0.21135107025410038	0.01609759861487795	0.19451109304587244	0.9999999999999509	15.798300969853722	0.030911758791232185	0.014814160176354237	1.0611789004112386	NA	1	#8DD3C7
AT1G67865	0.20245192739906928	-0.543318001479954	0.10898996218169325	-1.7800803865965535	0.3007718970653594	-0.5922424201319856	-0.29725575709993257	1.201826831009614	0.5097122484150338	0.10386444861438748	-1.039256610751292	-1.2145064819137317	0.5381134807893135	-0.07200476037919623	1.0868393641394072	-0.20426151949220264	0.5164806615918077	2.6480145351720275	-2.008073187206021	0.4254207104896244	-0.6477771003208582	0.2762263209653245	0.9689699851106677	-0.48890614757160755	0.05687072622857841	3.118289826131715e-6	1.2229405663188395e-4	17.2331656150583	0.07109773273992578	0.014227006511347373	2.32117141604672	NA	2	#FFFFB3
AT1G67910	-0.6572944218366447	-0.0013455775169158928	-0.00851661299583686	-0.8960582345501066	0.5127217639128552	-0.7312353758159151	2.276688155193619	0.33007583215233816	1.961129609511725	0.023125116020237504	0.9890126389262509	-1.5186438157412998	1.0051859858762442	0.029468689148475984	0.19407103630690717	1.4158340079639797	0.17644690259220874	-1.3962012322482618	-1.2217007878133794	-0.6408349597016567	-0.5221374805099827	-1.08529589336709	-0.37111102919179195	0.13661568368403726	0.06139908710390721	4.74191893179432e-5	0.0015718896744739625	7.592611343780284	0.08383456065909088	0.022435473555183674	1.9017634792769076	NA	4	#FB8072
AT1G68190	-0.42764375335376803	-0.9380417000872947	-1.333708075370916	-0.8589823539330438	0.8580649613906121	0.4096623112113602	1.26346949934978	0.25905715188156736	0.3355035876254578	0.3745096195575247	-0.4722874047220281	-0.40855207024377416	2.338817258712892	0.6418983338674541	0.06625444937174416	1.2328316077973234	1.3865847330613144	-0.7669221937034879	-1.5381771576730272	-1.096934598456801	-1.512277347391886	0.25626842043589976	0.3946899197792378	-0.46408519910613466	0.05631543598452541	4.846882951214937e-6	1.85301769944961e-4	16.188622064857743	0.070959569102101	0.014644133117575585	2.2766744558333696	NA	4	#FB8072
AT1G68440	-1.4351124107261675	0.13092973653084256	-1.3693614556409706	-0.8557249239717774	-0.04576128519905298	0.4926596050682296	0.13390110318423726	0.14059027491874124	0.45606031978570877	0.3447395402146065	1.444714377830881	-1.2093534231806775	1.543151097749332	0.6685631196310329	0.8588207694727754	1.794373285501601	1.178752598257929	-1.2872042139224378	-1.8117472028517119	-0.5401534823599816	-0.6735393000100147	0.01857752106003622	-0.37389737910208987	0.39602172775893557	0.03147172889493584	0.001832046674791088	0.04391392223204405	52.61224915739608	0.041351522252675736	0.0098797933577399015	2.0653876672375966	NA	4	#FB8072
AT1G68520	-1.4448171569172406	-0.4559943669462605	0.15528980212645116	0.42238382134104036	0.12566364041235156	0.313899095933245	0.3424037677792315	0.8277908823688542	0.5656956286074413	0.8921295373004885	0.9081922020795107	-1.2143543801262582	1.0374776171586866	1.201908689281772	0.7102094097870398	1.7048249358371204	1.2858810759497625	-1.3079461140275705	-1.5762935189056977	-1.1634159361491174	-1.2274286595511044	-0.6504997025942721	-0.5678898954844115	-0.885110375261068	0.18631891482212554	0	0	129.39763631400814	0.19494215274415203	0.008623237922026484	4.498672585367047	NA	4	#FB8072
AT1G68550	2.24051774240001	-0.2790738792994568	0.23785009988207542	0.19000275849331563	-0.5272921569490852	-1.3325809111685256	-0.6718360351148049	-0.7243277138674977	-0.1853738182513035	-1.1802657414767614	-1.0371757287297767	0.9125560793028027	-0.6865913590635776	-0.9760548499627236	-0.1904203054823647	-0.44139762582355907	-0.7720542272647006	1.1624818967825596	1.5210248543032125	0.9466458558532433	2.1128576866827515	-0.37022640305402216	0.1458384403591143	-0.09510465855093193	0.01630518655619856	0.16520906113791844	0.9999999999999509	25.486339365980108	0.028438732663288228	0.012133546107089669	1.2288559254696352	NA	6	#FDB462
AT1G68600	-0.10868522988031142	-1.0763780498938584	0.9090877585193341	0.7279623923904249	0.2595590694357917	-0.6111507882464946	-0.8005347990734177	0.2696676331383265	0.6670874877317141	0.5120479792071181	-0.503519065796996	-0.9396016755384463	0.05358465745567215	1.8960781263549125	0.8653304447101521	0.38354229363691034	0.46721387652973634	-0.501629259811911	-2.495964256256216	-0.1608588769550844	-1.643226540670874	0.8247026125873409	1.591337965000244	-0.5856537545740731	0.03858682156791437	4.6700215265338407e-4	0.012917557888046502	24.06326414738533	0.05097888052881733	0.012392058960902959	2.0404837792936488	NA	1	#8DD3C7
AT1G68620	-0.87843919532911	1.1268498381250063	-1.8267843981993717	0.36456984673505305	-0.30580172455234444	1.1139577825019578	0.3568318583330995	-1.8864687327373348	-0.6408134772706566	-0.6701215807652977	-0.9458990383410509	0.36977117922434294	0.4431583451114429	-0.8173990745402366	-0.9749773244651685	1.3276558421094906	-0.009864150770218924	0.25219969991978647	1.4959080989386988	-0.2651851763548285	1.0799144874679907	0.9094278190575504	-0.9408891165718649	1.3223981923730752	0.025644130178932297	0.05784111472961273	0.8210293150277315	8.392494168438242	0.04668111027268703	0.021036980093754733	1.1499112574494548	NA	3	#BEBADA
AT1G68670	-0.877715500876678	-0.627355300832007	-0.8623216038983204	-0.30059986962366486	-0.15246278579728162	1.10356292271323	0.49159830561278	0.26101104342499787	0.028595813248531887	0.9102497112167592	0.6438840427911199	-1.1710563710966237	1.7793945298015805	1.0034061094318585	0.21806940921248671	1.6524785186536781	2.067525415907734	-1.0914216842516498	-0.8723059497259044	-1.0543255399893516	-0.9686210888984426	-0.7471732965788546	-0.6149907278222305	-0.8194261026237456	0.0514249465391319	2.148557325165612e-6	8.587547184579396e-5	35.546179489841826	0.06232138647387976	0.010896439934747865	2.5158704723673035	NA	4	#FB8072
AT1G68780	-0.3119629602038686	-0.4776703728912657	2.308489767218037	-1.6437293943963203	-0.5856728440621902	-0.8500708195069796	-0.29221787502442054	0.49943084767679935	0.9875755269905647	-0.4083846514355675	-0.2606270561767553	1.037944680756996	-1.7655126589237093	-0.252733592984768	-0.6926630945264064	-0.1469664826083534	-0.8280196093072448	0.9955416856974575	-0.41420218978031415	0.5659002147238753	1.323745397997359	-0.2693454638793122	1.7853660065559676	-0.3042150619095802	0.037894894328810894	0.007323494104636286	0.15142774258187924	7.665797573282673	0.060190281107127146	0.022295386778316252	1.4327853269749902	NA	1	#8DD3C7
AT1G68840	-1.500500390200112	-0.18561796892343155	-0.8539659368154339	-0.22669990531415052	0.45969162069081004	0.5761943012140455	0.7661497859367163	-0.07187596033676924	1.0622563581460407	1.3718801155612468	1.4347012711050477	-1.1942041291019754	0.7517749767088502	0.011285301195979834	1.033932290425968	1.505296271335105	1.37720634751944	-1.4252749950087613	-1.1962339445759993	-1.1437571108846412	-0.4668319961264659	-0.9057644908252132	-0.5635116731737522	-0.6161301385525477	0.1326309101833076	0	0	96.89355403167401	0.14154297189741277	0.008912061714105175	3.989337082887989	NA	4	#FB8072
AT1G68850	0.32958162187910256	1.2469738684589633	-0.9924748784284164	0.32899487184313214	1.3976045138372697	-1.0989615925705627	-0.5795890611540236	-0.7160652369266026	0.13954408469538007	-1.6617493762132205	-0.08000508128155995	-0.1817398700652355	0.022471655257823114	-1.3604224481383689	1.2258129372091693	0.037308798823304234	-0.48233341479888986	1.1853830335796522	-0.6197726285397503	-0.6148168031803863	-0.28628631114275505	0.8366237803035335	2.547108317318683	-0.6231907807662466	0.03096799894645244	0.013623178265814606	0.25746882272281063	11.463634850553406	0.04844864452329852	0.01748064557684608	1.4706978371423876	NA	1	#8DD3C7
AT1G68880	0.09402159710516327	0.21651223127584693	0.8059879520884204	2.0793331035683993	0.018971897580203723	-0.5182968858604889	-0.7619576804486218	-0.6401691323001832	-0.18977275719563322	1.8089354970680456	-0.5705836429278098	-1.4300302033815409	0.5911527894379287	-0.6501716561020514	0.08657053372766939	-0.11428424505316377	-0.10316832822144781	-0.544284805794106	-1.9879934943252544	1.600104461066265	0.14898737060305947	1.5209971022124484	-0.825479596467277	-0.6353821076558784	0.03397081815742833	0.029523199752600093	0.48121375440652664	5.460771428822476	0.06213459109089254	0.028163772933464212	1.1415560419522772	NA	5	#80B1D3
AT1G68945	-0.4328429228980314	-0.2794325068397641	-0.6061641664476728	-0.1750475675607279	-0.7995627969597954	0.02340902226124316	1.8689723966910197	-0.8166286081948472	-0.2366785789899363	1.012914882021157	-1.2900721954283119	0.5499158587497347	-0.8628944788895624	0.019533913579494265	-1.2886414115919507	0.26212364675616345	0.018209636234580405	-0.6724231131321756	2.244869514960557	0.09098322683358538	1.2872793696047133	-1.0590946276923356	-0.6710358310311413	1.812307337964014	0.015862006891483052	0.18740763638146873	0.9999999999999509	21.31395653289298	0.028851267513362068	0.012989260621879014	1.1513153900604354	NA	6	#FDB462
AT1G69230	0.8105855489242899	1.595542107896334	0.36418433428833835	-0.899691359585118	-0.48567434091192807	-1.538334219781227	-0.5540302666164046	0.8905423547519722	0.9784520225569766	1.5795461309600378	0.12358075763758798	-1.2500980991205726	1.7327646937373575	0.9766516746770139	-0.46451068080592184	-0.3487235977366397	-0.1952425815767649	-0.2569151657214181	-1.6416075164631776	0.6921654698506815	-0.8721974793977746	-1.1834022118239098	0.41366292045647285	-0.46725049619620596	0.03473216742982145	0.013402942866633794	0.25416908793740156	7.647507138565552	0.05706231287218682	0.022330145442365366	1.3535455761298414	NA	1	#8DD3C7
AT1G69520	1.4274394179241363	1.733761907726366	-1.0106199099316324	-1.3036644103641726	0.015384840018318613	-0.35607453003380274	0.8084795033810382	0.1101992822495589	-0.7929496275690245	-0.19770856409438237	-0.6059540940197847	-0.10120360904880833	-1.683818716608894	-0.5165552611750767	1.542872620554585	-0.5932166815023174	-0.44221529664443554	-0.17493030948842475	2.252033170235359	-0.10873416441124187	0.9565732685478011	-0.8583310842020335	0.49578174983887735	-0.596549501382015	0.026802463499739092	0.06796547277873544	0.9276953870215139	6.248391176380967	0.0523945934650276	0.02559212996528851	1.0337177254132677	NA	2	#FFFFB3
AT1G69530	0.5520136662276116	-0.7301715316058582	1.296313606844187	3.961389113767243	-0.4679349081393052	-0.37551180688610075	-0.08875106068833093	-0.5588828016875719	-0.35463389252812527	-0.4803154978645001	0.1787784743158148	0.07051555684217292	-1.2114625510322758	-0.05591030370734712	0.02677503138221451	-0.7157567839313278	-0.5205229586517478	-0.24582517708950763	-0.7172156847882214	0.7679444788389683	-0.3396596661666679	0.19653839104436654	-0.3434353432192437	0.1557216487235538	0.024821105622068143	0.01335690951720836	0.2535839628454546	73.03245668409802	0.034108828156879746	0.009287722534811605	1.8767484122592457	NA	1	#8DD3C7
AT1G69730	0.007440225891790931	0.9216931640135635	-1.2271496991563409	-0.08886024918540908	1.3372684774482535	-0.32521602968674895	-1.1469476797436742	-0.16402334277762703	-1.027229961466164	0.009727051066639065	-0.6880970278229896	0.4794111606718752	-1.0437496022105226	0.959194357337667	2.1605587380929485	-1.2897356550235552	-1.3606996093974715	1.41212730085494	1.685021799115233	-0.1220657125040785	0.10326876250721558	0.33327933173268004	-0.30272692223402264	-0.6224888775242039	0.08093607920361331	2.4267637788177865e-8	1.203084345777708e-6	10.686743731868534	0.0991232191477611	0.01818713994414778	2.4463043546551893	NA	2	#FFFFB3
AT1G69750	0.73000143019059	0.5430178236053091	-0.5973297600398344	1.324840859044934	0.11100139873494008	-1.0341698733296807	1.9793248953852873	-0.6494019106311867	-1.160326514715097	-0.2081371778998758	-8.929346683753807e-5	0.6162047493367225	-1.2279094767007048	-1.2677632067447284	-0.8682124838593548	0.19219859297904876	-0.4503821926040364	-0.39584689488950775	1.114605962316441	0.8869387656286445	2.1313197068379837	-1.0602994380440451	-0.9278457784907053	0.2182598173556871	0.012357037687508223	0.32837845216094497	0.9999999999999509	28.702937585469574	0.024000715541419436	0.011643677853911212	1.04353058800276	NA	3	#BEBADA
AT1G69840	0.7571651694509515	-0.5639991947597084	-2.419629731977421	-0.6038901113104078	-0.12468637753827318	-0.8953487450218415	-0.1563881363742692	-0.6280537094336704	-0.10552859010419492	0.03198543833958309	1.820332158533085	-0.2828447520173278	-0.15407456922865903	0.5250173943895036	2.586497943675936	0.12204206687703295	0.0706330808300928	1.5029563968621769	0.6333637238538765	-0.1533416696570082	0.07582765000689944	-0.43683373260124947	-0.9957478651462156	-0.6054538376488815	0.022700767766035634	0.03200349998350027	0.5131017928167313	39.20019113124109	0.03330505823345466	0.010604290467419024	1.6510932110079821	NA	2	#FFFFB3
AT1G69890	-1.1439187660771122	-0.6032386442113656	-1.3730293370734648	0.14555935395255176	-0.19823109975412942	0.9149612259356118	0.32551332545304634	-0.34857797944127056	0.21789945252831255	1.1139216237705574	1.9588766011174326	-1.1756616222787282	-0.12908373277594976	0.6389563972977698	0.5894360754114434	2.13300965156535	1.550459257011764	-1.2407461854198025	-0.5939610794077999	-1.0652724934877045	-0.09030562377799169	-0.6898623572232687	-0.7269306426464587	-0.2097734004688025	0.05176811266168381	2.3935281180387236e-6	9.521112920969751e-5	32.27162439757707	0.06298257288843916	0.011214460226755343	2.4895925114764386	NA	4	#FB8072
AT1G70230	1.5303272009362896	0.6644222603032602	0.9607116088683044	1.7770376404715689	-0.33160551112821174	-1.7509475459924237	-0.044828374747448774	-0.6068053278079438	-0.6260283060022023	-0.48444391891269145	-0.6374556275526571	-0.35695507691425754	-0.7555573041958171	-0.509169769362872	-1.1309434338156883	-0.678480093008183	-1.40806569496535	0.2687880524783008	-0.3945733467414177	0.2042398884756045	1.154678401088008	0.18684117203126563	2.1295971676897563	0.83921593880481	0.027265886627994267	0.02377070549659399	0.4085773423164566	13.78374924586565	0.04311071045971998	0.015844823831725714	1.4440347187433649	NA	1	#8DD3C7
AT1G70250	0.24371275916538224	0.28678959167416346	-1.4542052113931263	0.6723687907599012	0.5085493555749852	-0.5908417969499099	0.1482113695829796	-0.970877787474775	-0.7469803769299123	1.2596638797201145	0.3304718860961643	-0.6967215288757084	0.34826430633991723	1.1187184533805934	3.4182138700693745	0.12514637998173347	-0.2637715611416314	-0.21942325823274203	-1.1718830720469908	-0.9143116224420901	-0.14565836006382832	-0.37137624018938087	-0.4980019973206547	-0.4160578292845678	0.022059264119472278	0.09754622710467031	0.9999999999999509	8.958904168214941	0.04225697506406406	0.020197710944591784	1.0649976985310703	NA	2	#FFFFB3
AT1G70290	-1.164258945917749	-0.61852154012018	-0.9840269375062453	-0.5347393493812218	-0.028620309443886834	0.27570672675768676	0.3028251828575213	0.36922333003193114	0.565278891750341	0.9016801490757375	0.7916277154902038	-1.005998618161703	1.2422693974461714	1.0179214054754435	1.0293204672736058	2.2076935030192364	1.7354519105151174	-1.0244655539895917	-0.9224781435320588	-0.9070290144376526	-0.9928968049586155	-0.7656508751883518	-0.7692353632704929	-0.7210772237852482	0.2746725554287374	0	0	97.79990091275336	0.28357396155459863	0.008901406125861211	4.993548004820274	NA	4	#FB8072
AT1G70320	0.2554122600727463	0.053783223963753894	0.19584772539269552	0.6417618103521114	-0.12358488747140584	1.445708280860654	-3.3578690362120938	0.3441329585176274	-0.38648751136258425	0.18334524298231586	0.5933596741316842	1.1682639708143276	0.14142160674983037	0.11958427149826716	0.46536419908870585	0.4977002823761725	0.3222634582369071	0.29226022899506265	1.0400826142250101	-0.07987047308489105	-0.3660665563165191	-0.3726392941842531	-1.1433160163623004	-1.9304580332638333	0.009573565661910663	0.497273271580972	0.9999999999999509	252.1291102795563	0.017777698526376038	0.008204132864465375	1.1156458058576908	NA	5	#80B1D3
AT1G70460	-0.1897452470835631	0.3172113293532632	2.781025821136199	1.6849021228165375	0.981681831333116	-0.8316541395201303	0.7299505379882134	0.6498261886210832	1.1112456688208017	-0.9061166110395287	-0.3598138343552413	-0.87980484798670755	0.13716538017054983	-0.9518603342985424	-0.1967317016752942	0.7112683814084271	-0.7818459212116154	-0.30056313813934527	-1.7149857576198944	-0.9825704163928535	-0.6494104704271394	0.00822771763846101	0.09333024049858396	-0.4607328000353784	0.03832311679528777	0.0075251193674901184	0.15443917300476157	7.330262224232056	0.061283742584011654	0.022960625788723887	1.4163424420003508	NA	1	#8DD3C7
